ENQ2023Z,20231214,1510,16532.50,16533.75,16531.75,16533.25,9,24
ENQ2023Z,20231214,1511,16532.00,16535.00,16532.00,16535.00,10,13
ENQ2023Z,20231214,1512,16533.00,16533.00,16532.25,16532.25,2,21
ENQ2023Z,20231214,1513,16534.00,16535.25,16533.75,16535.25,5,15
ENQ2023Z,20231214,1514,16535.00,16535.00,16529.50,16529.50,18,106
ENQ2023Z,20231214,1515,16531.75,16535.00,16531.75,16535.00,2,2
ENQ2023Z,20231214,1516,16537.25,16537.25,16535.50,16535.50,5,5
ENQ2023Z,20231214,1517,16536.50,16536.50,16536.50,16536.50,1,2
ENQ2023Z,20231214,1518,16537.50,16537.50,16537.50,16537.50,1,10
ENQ2023Z,20231214,1519,16537.50,16537.50,16536.00,16536.00,3,24
ENQ2023Z,20231214,1520,16536.00,16536.00,16534.50,16534.50,1,16
ENQ2023Z,20231214,1521,16532.50,16532.50,16530.25,16530.25,4,5
ENQ2023Z,20231214,1522,16527.75,16532.75,16527.75,16532.50,11,13
ENQ2023Z,20231214,1523,16533.00,16534.75,16533.00,16533.25,9,13
ENQ2023Z,20231214,1524,16534.75,16535.75,16534.75,16535.75,5,9
ENQ2023Z,20231214,1525,16534.50,16535.25,16534.50,16535.25,2,13
ENQ2023Z,20231214,1526,16534.50,16534.50,16534.25,16534.25,4,73
ENQ2023Z,20231214,1527,16534.25,16534.25,16534.25,16534.25,0,2
ENQ2023Z,20231214,1528,16534.00,16534.00,16534.00,16534.00,1,1
ENQ2023Z,20231214,1529,16534.25,16534.25,16532.00,16532.00,2,2
ENQ2023Z,20231214,1530,16534.25,16534.25,16533.00,16533.00,2,2
ENQ2023Z,20231214,1531,16533.75,16533.75,16533.75,16533.75,1,1
ENQ2023Z,20231214,1532,16533.75,16533.75,16533.75,16533.75,0,5
ENQ2023Z,20231214,1533,16534.00,16534.00,16532.25,16534.00,3,12
ENQ2023Z,20231214,1534,16533.50,16534.00,16533.50,16534.00,2,2
ENQ2023Z,20231214,1535,16533.75,16533.75,16530.50,16530.50,4,7
ENQ2023Z,20231214,1536,16532.50,16533.00,16526.75,16531.00,23,63
ENQ2023Z,20231214,1537,16531.75,16532.25,16529.50,16529.50,5,7
ENQ2023Z,20231214,1538,16528.50,16529.50,16525.75,16529.50,13,21
ENQ2023Z,20231214,1539,16530.00,16530.00,16530.00,16530.00,1,1
ENQ2023Z,20231214,1540,16530.00,16530.00,16530.00,16530.00,0,4
